"location","origin_date","target_date","output_type_id","value","output_type","target"
"Sacramento",2024-04-30,2024-08-31,6,0.998221496017249,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,6,0.999967954891296,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,6,0.999967954891296,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,6,0.999999999999176,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,6,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,6,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,6,0.9999991746545,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,6,0.991364799251549,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,6,0.557198908279514,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,6,0.879147144269327,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,6,0.946833558948353,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,6,0.9999991746545,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,6,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,6,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,6,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,6,0.999999999999964,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,6,0.975386179642439,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,6,0.998223547970658,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,6,0.997638908892123,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,6,0.999999994479546,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,6,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,6,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,6,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,6,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,6,0.999997758554197,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,6,0.999997758554197,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,6,0.999999999999996,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,6,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,6,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,8,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,8,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,8,0.999999997409992,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,8,0.999431298834552,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,8,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,8,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,8,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,8,0.593966385733178,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,8,0.295237943414378,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,8,0.705425402810343,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,8,0.88571022472016,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,8,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,8,0.999773025986582,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,8,0.998107847400262,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,8,0.985721190431326,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,8,0.895536034167876,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,8,0.895536034167876,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,8,0.966776915180068,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,8,0.999773025986582,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,8,0.999995279815392,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,8,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,8,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,8,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,8,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,8,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,8,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,8,0.999999999999996,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,8,0.999999945346278,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,8,0.975642484894774,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,8,0.698237987646576,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,8,0.905410712492295,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,8,0.979189885140664,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,8,0.999999999971282,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,8,0.996796919892643,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,8,0.966686843759523,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,8,0.966686843759523,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,8,0.881229694736997,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,8,0.505177684606366,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,8,0.966686843759523,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,8,0.998432058848615,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,8,0.999999999098626,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,8,0.982796176854457,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,8,0.952888072194952,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,8,0.801513635484401,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,8,0.804778589390835,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,8,0.999999284571938,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,8,0.999999999098626,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,8,0.99999972316226,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,8,0.999913525085807,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,8,0.999773025986582,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,8,0.994438898091934,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,8,0.999773025986582,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,8,0.99997446745648,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,8,0.99999972316226,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,8,0.999999999578284,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,8,0.99999990088827,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,8,0.621203663311067,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,8,9.75155229044065e-38,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,8,0.000000000630076290710423,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,8,0.935386751285605,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,8,1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,8,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,8,0.99999999999928,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,8,0.999711757698074,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,8,0.999998457562619,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,8,0.999998457562619,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,8,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,8,0.999999999484523,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,8,0.998863665434651,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,8,0.844736933601484,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,8,0.975891758516987,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,8,0.965499373970419,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,8,0.999999999484523,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,8,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,8,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,8,0.989634433678712,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,8,0.999614196669335,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,8,0.999032961079313,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,8,0.99999999970811,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,8,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,8,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,8,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,8,0.999999999185777,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,8,0.999999999185777,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,8,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,8,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,8,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,10,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,10,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,10,0.999999999948006,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,10,0.999903315750519,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,10,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,10,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,10,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,10,0.775882905201455,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,10,0.554433162377307,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,10,0.877840634863377,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,10,0.947016961181067,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,10,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,10,0.999987069078817,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,10,0.999810126255548,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,10,0.997469676999632,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,10,0.949514989390891,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,10,0.949514989390891,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,10,0.990180671623905,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,10,0.999987069078817,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,10,0.99999990088827,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,10,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,10,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,10,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,10,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,10,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,10,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,10,0.999999999764164,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,10,0.998619203108522,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,10,0.910602483883152,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,10,0.957788538901329,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,10,0.986318552807162,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,10,0.999999999999978,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,10,0.996796919892643,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,10,0.966686843759523,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,10,0.966686843759523,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,10,0.901076435531402,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,10,0.89302113824853,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,10,0.966686843759523,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,10,0.998432058848615,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,10,0.999999999999176,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,10,0.988367235517906,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,10,0.976139714115545,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,10,0.857326737070777,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,10,0.885201178442731,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,10,0.999999996236708,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,10,0.999999999999176,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,10,0.999999997164893,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,10,0.999996169995137,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,10,0.999987069078817,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,10,0.999247962645748,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,10,0.999987069078817,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,10,0.9999991746545,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,10,0.999999997164893,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,10,0.999999999999153,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,10,0.999999998263994,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,10,0.737976533648006,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,10,0.000000000000000000000246912768697396,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,10,0.00000949673973202144,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,10,0.972651800857652,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,10,1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,10,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,10,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,10,0.999941488188407,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,10,0.999999891209097,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,10,0.999999891209097,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,10,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,10,0.999999999999812,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,10,0.999823323433725,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,10,0.954403223408277,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,10,0.995334000496473,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,10,0.975937857424223,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,10,0.999999999999812,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,10,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,10,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,10,0.995096536590204,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,10,0.999896921284374,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,10,0.99954011793449,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,10,0.999999999974543,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,10,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,10,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,10,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,10,0.999999999999568,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,10,0.999999999999568,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,10,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,10,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,10,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,15,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,15,0.999999999999984,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,15,0.999997767563129,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,15,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-07-31,15,0.955840020227254,"cdf","WNV cases"
"Tulare",2024-04-30,2024-08-31,15,0.913624085037646,"cdf","WNV cases"
"Tulare",2024-04-30,2024-09-30,15,0.98923193412224,"cdf","WNV cases"
"Tulare",2024-04-30,2024-10-31,15,0.99101542012951,"cdf","WNV cases"
"Tulare",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Solano",2024-04-30,2024-05-31,15,0.99999997483139,"cdf","WNV cases"
"Solano",2024-04-30,2024-06-30,15,0.999998846368542,"cdf","WNV cases"
"Solano",2024-04-30,2024-07-31,15,0.999951479425094,"cdf","WNV cases"
"Solano",2024-04-30,2024-08-31,15,0.990730304620296,"cdf","WNV cases"
"Solano",2024-04-30,2024-09-30,15,0.990730304620296,"cdf","WNV cases"
"Solano",2024-04-30,2024-10-31,15,0.999427219654462,"cdf","WNV cases"
"Solano",2024-04-30,2024-11-30,15,0.99999997483139,"cdf","WNV cases"
"Solano",2024-04-30,2024-12-31,15,0.99999999997392,"cdf","WNV cases"
"Riverside",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-07-31,15,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-08-31,15,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-09-30,15,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-10-31,15,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Riverside",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-07-31,15,0.999999383238792,"cdf","WNV cases"
"Fresno",2024-04-30,2024-08-31,15,0.997771004257973,"cdf","WNV cases"
"Fresno",2024-04-30,2024-09-30,15,0.99334266734627,"cdf","WNV cases"
"Fresno",2024-04-30,2024-10-31,15,0.994021176565053,"cdf","WNV cases"
"Fresno",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Fresno",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Merced",2024-04-30,2024-05-31,15,0.999987069078817,"cdf","WNV cases"
"Merced",2024-04-30,2024-06-30,15,0.999247962645748,"cdf","WNV cases"
"Merced",2024-04-30,2024-07-31,15,0.999247962645748,"cdf","WNV cases"
"Merced",2024-04-30,2024-08-31,15,0.931018199542399,"cdf","WNV cases"
"Merced",2024-04-30,2024-09-30,15,0.999903760157981,"cdf","WNV cases"
"Merced",2024-04-30,2024-10-31,15,0.999247962645748,"cdf","WNV cases"
"Merced",2024-04-30,2024-11-30,15,0.999996169995137,"cdf","WNV cases"
"Merced",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Kern",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Kern",2024-04-30,2024-06-30,15,0.994626841909296,"cdf","WNV cases"
"Kern",2024-04-30,2024-07-31,15,0.994494677967839,"cdf","WNV cases"
"Kern",2024-04-30,2024-08-31,15,0.929813880443224,"cdf","WNV cases"
"Kern",2024-04-30,2024-09-30,15,0.9664910920451,"cdf","WNV cases"
"Kern",2024-04-30,2024-10-31,15,0.999999999999964,"cdf","WNV cases"
"Kern",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Kern",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Placer",2024-04-30,2024-05-31,15,0.999999999999823,"cdf","WNV cases"
"Placer",2024-04-30,2024-06-30,15,0.999999995502238,"cdf","WNV cases"
"Placer",2024-04-30,2024-07-31,15,0.99999997483139,"cdf","WNV cases"
"Placer",2024-04-30,2024-08-31,15,0.999991658205036,"cdf","WNV cases"
"Placer",2024-04-30,2024-09-30,15,0.99999997483139,"cdf","WNV cases"
"Placer",2024-04-30,2024-10-31,15,0.999999999484523,"cdf","WNV cases"
"Placer",2024-04-30,2024-11-30,15,0.999999999999823,"cdf","WNV cases"
"Placer",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-06-30,15,0.999999999999996,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-07-31,15,0.897901710096293,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-08-31,15,0.000039167114356486,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-09-30,15,0.155533910108503,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-10-31,15,0.99609847521168,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Stanislaus",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-07-31,15,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-08-31,15,0.999997867920302,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-09-30,15,0.999999999551497,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-10-31,15,0.999999999551497,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Sacramento",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-07-31,15,0.999996888096493,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-08-31,15,0.998225428249075,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-09-30,15,0.999905707767283,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-10-31,15,0.988185427800598,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"San Joaquin",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-07-31,15,1,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-08-31,15,0.998945941952553,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-09-30,15,0.999993104480719,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-10-31,15,0.999893773615567,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-11-30,15,0.999999999999788,"cdf","WNV cases"
"San Bernardino",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-05-31,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-06-30,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-07-31,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-08-31,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-09-30,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-10-31,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-11-30,15,1,"cdf","WNV cases"
"Los Angeles",2024-04-30,2024-12-31,15,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-05-31,200,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-06-30,200,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-07-31,200,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-08-31,200,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-09-30,200,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-10-31,200,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-11-30,200,1,"cdf","WNV cases"
"Orange",2024-04-30,2024-12-31,200,1,"cdf","WNV cases"
"Tulare",2024-04-30,2024-05-31,200,1,"cdf","WNV cases"
